Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/criminal/all,120,27,5,4.670856933325733,2.0627900000818045,17.766889999961677,323.95,0.20143840457637893,0.04532364102968526,5,5,5,5,6,6,7,8,18,18,18
,Aggregated,120,27,5,4.670856933325733,2.0627900000818045,17.766889999961677,323.95,0.20143840457637893,0.04532364102968526,5,5,5,5,6,6,7,8,18,18,18
