Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1610806667,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1610806668,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.766889999961677,17.766889999961677,17.766889999961677,17.766889999961677,418.0
1610806669,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.766889999961677,17.766889999961677,17.766889999961677,17.766889999961677,418.0
1610806670,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.766889999961677,17.766889999961677,17.766889999961677,17.766889999961677,418.0
1610806671,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.766889999961677,17.766889999961677,17.766889999961677,17.766889999961677,418.0
1610806672,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.766889999961677,17.766889999961677,17.766889999961677,17.766889999961677,418.0
1610806673,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,1,3.042308000090088,10.404599000025883,3.042308000090088,17.766889999961677,209.0
1610806674,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,1,3.042308000090088,10.404599000025883,3.042308000090088,17.766889999961677,209.0
1610806675,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,1,3.042308000090088,10.404599000025883,3.042308000090088,17.766889999961677,209.0
1610806676,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,1,3.042308000090088,10.404599000025883,3.042308000090088,17.766889999961677,209.0
1610806677,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,1,3.042308000090088,10.404599000025883,3.042308000090088,17.766889999961677,209.0
1610806678,1,,Aggregated,0.250000,0.125000,7,7,18,18,18,18,18,18,18,18,18,3,1,7,9.378518666684007,3.042308000090088,17.766889999961677,278.6666666666667
1610806679,1,,Aggregated,0.250000,0.125000,7,7,18,18,18,18,18,18,18,18,18,3,1,7,9.378518666684007,3.042308000090088,17.766889999961677,278.6666666666667
1610806680,1,,Aggregated,0.250000,0.125000,7,7,18,18,18,18,18,18,18,18,18,3,1,7,9.378518666684007,3.042308000090088,17.766889999961677,278.6666666666667
1610806681,1,,Aggregated,0.250000,0.125000,7,7,18,18,18,18,18,18,18,18,18,3,1,7,9.378518666684007,3.042308000090088,17.766889999961677,278.6666666666667
1610806682,1,,Aggregated,0.250000,0.125000,7,7,18,18,18,18,18,18,18,18,18,3,1,7,9.378518666684007,3.042308000090088,17.766889999961677,278.6666666666667
1610806683,1,,Aggregated,0.200000,0.100000,7,7,18,18,18,18,18,18,18,18,18,4,1,5,8.359628250019568,3.042308000090088,17.766889999961677,313.5
1610806684,1,,Aggregated,0.200000,0.100000,7,7,18,18,18,18,18,18,18,18,18,4,1,5,8.359628250019568,3.042308000090088,17.766889999961677,313.5
1610806685,1,,Aggregated,0.200000,0.100000,7,7,18,18,18,18,18,18,18,18,18,4,1,5,8.359628250019568,3.042308000090088,17.766889999961677,313.5
1610806686,1,,Aggregated,0.200000,0.100000,7,7,18,18,18,18,18,18,18,18,18,4,1,5,8.359628250019568,3.042308000090088,17.766889999961677,313.5
1610806687,1,,Aggregated,0.200000,0.100000,7,7,18,18,18,18,18,18,18,18,18,4,1,5,8.359628250019568,3.042308000090088,17.766889999961677,313.5
1610806688,1,,Aggregated,0.200000,0.000000,5,7,7,18,18,18,18,18,18,18,18,5,1,5,7.669867800018437,3.042308000090088,17.766889999961677,334.4
